data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,LTINT,TOT,PC_PA,M,1979-07,11.25,
FRA,LTINT,TOT,PC_PA,M,1979-08,11.67,
FRA,LTINT,TOT,PC_PA,M,1979-09,11.56,
FRA,LTINT,TOT,PC_PA,M,1979-10,11.6,
FRA,LTINT,TOT,PC_PA,M,1979-11,12.09,
FRA,LTINT,TOT,PC_PA,M,1979-12,12.59,
FRA,LTINT,TOT,PC_PA,M,1980-01,12.52,
FRA,LTINT,TOT,PC_PA,M,1980-02,14.11,
FRA,LTINT,TOT,PC_PA,M,1980-03,14.44,
FRA,LTINT,TOT,PC_PA,M,1980-04,13.95,
FRA,LTINT,TOT,PC_PA,M,1980-05,13.49,
FRA,LTINT,TOT,PC_PA,M,1980-06,13.34,
FRA,LTINT,TOT,PC_PA,M,1980-07,13.43,
FRA,LTINT,TOT,PC_PA,M,1980-08,13.46,
FRA,LTINT,TOT,PC_PA,M,1980-09,13.85,
FRA,LTINT,TOT,PC_PA,M,1980-10,14.27,
FRA,LTINT,TOT,PC_PA,M,1980-11,14.24,
FRA,LTINT,TOT,PC_PA,M,1980-12,14.31,
FRA,LTINT,TOT,PC_PA,M,1981-01,14.58,
FRA,LTINT,TOT,PC_PA,M,1981-02,15.05,
FRA,LTINT,TOT,PC_PA,M,1981-03,14.98,
FRA,LTINT,TOT,PC_PA,M,1981-04,14.97,
FRA,LTINT,TOT,PC_PA,M,1981-05,17.25,
FRA,LTINT,TOT,PC_PA,M,1981-06,17.32,
FRA,LTINT,TOT,PC_PA,M,1981-07,17.11,
FRA,LTINT,TOT,PC_PA,M,1981-08,17.03,
FRA,LTINT,TOT,PC_PA,M,1981-09,17.08,
FRA,LTINT,TOT,PC_PA,M,1981-10,16.94,
FRA,LTINT,TOT,PC_PA,M,1981-11,16.75,
FRA,LTINT,TOT,PC_PA,M,1981-12,16.44,
FRA,LTINT,TOT,PC_PA,M,1982-01,16.42,
FRA,LTINT,TOT,PC_PA,M,1982-02,16.29,
FRA,LTINT,TOT,PC_PA,M,1982-03,16.35,
FRA,LTINT,TOT,PC_PA,M,1982-04,16.29,
FRA,LTINT,TOT,PC_PA,M,1982-05,16.13,
FRA,LTINT,TOT,PC_PA,M,1982-06,15.98,
FRA,LTINT,TOT,PC_PA,M,1982-07,15.96,
FRA,LTINT,TOT,PC_PA,M,1982-08,15.79,
FRA,LTINT,TOT,PC_PA,M,1982-09,15.76,
FRA,LTINT,TOT,PC_PA,M,1982-10,15.81,
FRA,LTINT,TOT,PC_PA,M,1982-11,15.79,
FRA,LTINT,TOT,PC_PA,M,1982-12,15.4,
FRA,LTINT,TOT,PC_PA,M,1983-01,14.99,
FRA,LTINT,TOT,PC_PA,M,1983-02,14.9,
FRA,LTINT,TOT,PC_PA,M,1983-03,14.65,
FRA,LTINT,TOT,PC_PA,M,1983-04,14.55,
FRA,LTINT,TOT,PC_PA,M,1983-05,14.55,
FRA,LTINT,TOT,PC_PA,M,1983-06,14.52,
FRA,LTINT,TOT,PC_PA,M,1983-07,14.04,
FRA,LTINT,TOT,PC_PA,M,1983-08,13.96,
FRA,LTINT,TOT,PC_PA,M,1983-09,14.03,
FRA,LTINT,TOT,PC_PA,M,1983-10,14.15,
FRA,LTINT,TOT,PC_PA,M,1983-11,14.12,
FRA,LTINT,TOT,PC_PA,M,1983-12,13.96,
FRA,LTINT,TOT,PC_PA,M,1984-01,13.76,
FRA,LTINT,TOT,PC_PA,M,1984-02,13.87,
FRA,LTINT,TOT,PC_PA,M,1984-03,13.98,
FRA,LTINT,TOT,PC_PA,M,1984-04,13.81,
FRA,LTINT,TOT,PC_PA,M,1984-05,13.82,
FRA,LTINT,TOT,PC_PA,M,1984-06,13.99,
FRA,LTINT,TOT,PC_PA,M,1984-07,13.91,
FRA,LTINT,TOT,PC_PA,M,1984-08,13.58,
FRA,LTINT,TOT,PC_PA,M,1984-09,13.05,
FRA,LTINT,TOT,PC_PA,M,1984-10,12.02,
FRA,LTINT,TOT,PC_PA,M,1984-11,12.36,
FRA,LTINT,TOT,PC_PA,M,1984-12,12.7,
FRA,LTINT,TOT,PC_PA,M,1985-01,12.12,
FRA,LTINT,TOT,PC_PA,M,1985-02,12.25,
FRA,LTINT,TOT,PC_PA,M,1985-03,12.27,
FRA,LTINT,TOT,PC_PA,M,1985-04,11.98,
FRA,LTINT,TOT,PC_PA,M,1985-05,11.72,
FRA,LTINT,TOT,PC_PA,M,1985-06,12.12,
FRA,LTINT,TOT,PC_PA,M,1985-07,11.87,
FRA,LTINT,TOT,PC_PA,M,1985-08,11.96,
FRA,LTINT,TOT,PC_PA,M,1985-09,11.97,
FRA,LTINT,TOT,PC_PA,M,1985-10,11.59,
FRA,LTINT,TOT,PC_PA,M,1985-11,11.22,
FRA,LTINT,TOT,PC_PA,M,1985-12,11.33,
FRA,LTINT,TOT,PC_PA,M,1986-01,10.79,
FRA,LTINT,TOT,PC_PA,M,1986-02,10.1,
FRA,LTINT,TOT,PC_PA,M,1986-03,9.29,
FRA,LTINT,TOT,PC_PA,M,1986-04,8.56,
FRA,LTINT,TOT,PC_PA,M,1986-05,8.58,
FRA,LTINT,TOT,PC_PA,M,1986-06,8.65,
FRA,LTINT,TOT,PC_PA,M,1986-07,8.55,
FRA,LTINT,TOT,PC_PA,M,1986-08,8.05,
FRA,LTINT,TOT,PC_PA,M,1986-09,8.51,
FRA,LTINT,TOT,PC_PA,M,1986-10,8.97,
FRA,LTINT,TOT,PC_PA,M,1986-11,9.49,
FRA,LTINT,TOT,PC_PA,M,1986-12,9.89,B
FRA,LTINT,TOT,PC_PA,M,1987-01,8.859048,
FRA,LTINT,TOT,PC_PA,M,1987-02,9.2095,
FRA,LTINT,TOT,PC_PA,M,1987-03,8.691363,
FRA,LTINT,TOT,PC_PA,M,1987-04,8.631,
FRA,LTINT,TOT,PC_PA,M,1987-05,8.884286,
FRA,LTINT,TOT,PC_PA,M,1987-06,9.289524,
FRA,LTINT,TOT,PC_PA,M,1987-07,9.365714,
FRA,LTINT,TOT,PC_PA,M,1987-08,9.811905,
FRA,LTINT,TOT,PC_PA,M,1987-09,10.23227,
FRA,LTINT,TOT,PC_PA,M,1987-10,10.74545,
FRA,LTINT,TOT,PC_PA,M,1987-11,10.02105,
FRA,LTINT,TOT,PC_PA,M,1987-12,10.00238,
FRA,LTINT,TOT,PC_PA,M,1988-01,9.8305,
FRA,LTINT,TOT,PC_PA,M,1988-02,9.134762,
FRA,LTINT,TOT,PC_PA,M,1988-03,9.276957,
FRA,LTINT,TOT,PC_PA,M,1988-04,9.2,
FRA,LTINT,TOT,PC_PA,M,1988-05,9.249091,
FRA,LTINT,TOT,PC_PA,M,1988-06,8.936818,
FRA,LTINT,TOT,PC_PA,M,1988-07,8.941428,
FRA,LTINT,TOT,PC_PA,M,1988-08,9.207727,
FRA,LTINT,TOT,PC_PA,M,1988-09,9.011818,
FRA,LTINT,TOT,PC_PA,M,1988-10,8.769524,
FRA,LTINT,TOT,PC_PA,M,1988-11,8.748571,
FRA,LTINT,TOT,PC_PA,M,1988-12,8.701364,
FRA,LTINT,TOT,PC_PA,M,1989-01,8.582106,
FRA,LTINT,TOT,PC_PA,M,1989-02,9.033334,
FRA,LTINT,TOT,PC_PA,M,1989-03,9.09619,
FRA,LTINT,TOT,PC_PA,M,1989-04,8.8425,
FRA,LTINT,TOT,PC_PA,M,1989-05,8.7955,
FRA,LTINT,TOT,PC_PA,M,1989-06,8.687727,
FRA,LTINT,TOT,PC_PA,M,1989-07,8.578421,
FRA,LTINT,TOT,PC_PA,M,1989-08,8.37619,
FRA,LTINT,TOT,PC_PA,M,1989-09,8.558095,
FRA,LTINT,TOT,PC_PA,M,1989-10,8.822272,
FRA,LTINT,TOT,PC_PA,M,1989-11,9.061905,
FRA,LTINT,TOT,PC_PA,M,1989-12,9.1185,
FRA,LTINT,TOT,PC_PA,M,1990-01,9.550454,
FRA,LTINT,TOT,PC_PA,M,1990-02,10.03,
FRA,LTINT,TOT,PC_PA,M,1990-03,10.01318,
FRA,LTINT,TOT,PC_PA,M,1990-04,9.623684,
FRA,LTINT,TOT,PC_PA,M,1990-05,9.565,
FRA,LTINT,TOT,PC_PA,M,1990-06,9.7245,
FRA,LTINT,TOT,PC_PA,M,1990-07,9.59,
FRA,LTINT,TOT,PC_PA,M,1990-08,10.11591,
FRA,LTINT,TOT,PC_PA,M,1990-09,10.475,
FRA,LTINT,TOT,PC_PA,M,1990-10,10.37609,
FRA,LTINT,TOT,PC_PA,M,1990-11,10.20318,
FRA,LTINT,TOT,PC_PA,M,1990-12,9.918333,
FRA,LTINT,TOT,PC_PA,M,1991-01,9.8,
FRA,LTINT,TOT,PC_PA,M,1991-02,9.142,
FRA,LTINT,TOT,PC_PA,M,1991-03,9.061,
FRA,LTINT,TOT,PC_PA,M,1991-04,8.893809,
FRA,LTINT,TOT,PC_PA,M,1991-05,8.867369,
FRA,LTINT,TOT,PC_PA,M,1991-06,9.12,
FRA,LTINT,TOT,PC_PA,M,1991-07,9.164783,
FRA,LTINT,TOT,PC_PA,M,1991-08,9.0915,
FRA,LTINT,TOT,PC_PA,M,1991-09,8.881429,
FRA,LTINT,TOT,PC_PA,M,1991-10,8.798696,
FRA,LTINT,TOT,PC_PA,M,1991-11,8.834737,
FRA,LTINT,TOT,PC_PA,M,1991-12,8.804762,
FRA,LTINT,TOT,PC_PA,M,1992-01,8.452609,
FRA,LTINT,TOT,PC_PA,M,1992-02,8.495,
FRA,LTINT,TOT,PC_PA,M,1992-03,8.641818,
FRA,LTINT,TOT,PC_PA,M,1992-04,8.6975,
FRA,LTINT,TOT,PC_PA,M,1992-05,8.568889,
FRA,LTINT,TOT,PC_PA,M,1992-06,8.740477,
FRA,LTINT,TOT,PC_PA,M,1992-07,8.911428,
FRA,LTINT,TOT,PC_PA,M,1992-08,9.04381,
FRA,LTINT,TOT,PC_PA,M,1992-09,8.742272,
FRA,LTINT,TOT,PC_PA,M,1992-10,8.425,
FRA,LTINT,TOT,PC_PA,M,1992-11,8.131579,
FRA,LTINT,TOT,PC_PA,M,1992-12,8.204091,
FRA,LTINT,TOT,PC_PA,M,1993-01,7.917,
FRA,LTINT,TOT,PC_PA,M,1993-02,7.7705,
FRA,LTINT,TOT,PC_PA,M,1993-03,7.334783,
FRA,LTINT,TOT,PC_PA,M,1993-04,7.152,
FRA,LTINT,TOT,PC_PA,M,1993-05,7.177778,
FRA,LTINT,TOT,PC_PA,M,1993-06,6.954091,
FRA,LTINT,TOT,PC_PA,M,1993-07,6.761428,
FRA,LTINT,TOT,PC_PA,M,1993-08,6.310476,
FRA,LTINT,TOT,PC_PA,M,1993-09,6.131818,
FRA,LTINT,TOT,PC_PA,M,1993-10,5.958095,
FRA,LTINT,TOT,PC_PA,M,1993-11,6.035,
FRA,LTINT,TOT,PC_PA,M,1993-12,5.796957,
FRA,LTINT,TOT,PC_PA,M,1994-01,5.668571,
FRA,LTINT,TOT,PC_PA,M,1994-02,5.942,
FRA,LTINT,TOT,PC_PA,M,1994-03,6.373913,
FRA,LTINT,TOT,PC_PA,M,1994-04,6.68579,
FRA,LTINT,TOT,PC_PA,M,1994-05,6.967,
FRA,LTINT,TOT,PC_PA,M,1994-06,7.485455,
FRA,LTINT,TOT,PC_PA,M,1994-07,7.395263,
FRA,LTINT,TOT,PC_PA,M,1994-08,7.609091,
FRA,LTINT,TOT,PC_PA,M,1994-09,8.097273,
FRA,LTINT,TOT,PC_PA,M,1994-10,8.187,
FRA,LTINT,TOT,PC_PA,M,1994-11,8.1385,
FRA,LTINT,TOT,PC_PA,M,1994-12,8.015454,
FRA,LTINT,TOT,PC_PA,M,1995-01,8.229524,
FRA,LTINT,TOT,PC_PA,M,1995-02,8.008,
FRA,LTINT,TOT,PC_PA,M,1995-03,8.021304,
FRA,LTINT,TOT,PC_PA,M,1995-04,7.821111,
FRA,LTINT,TOT,PC_PA,M,1995-05,7.5155,
FRA,LTINT,TOT,PC_PA,M,1995-06,7.454762,
FRA,LTINT,TOT,PC_PA,M,1995-07,7.431,
FRA,LTINT,TOT,PC_PA,M,1995-08,7.328571,
FRA,LTINT,TOT,PC_PA,M,1995-09,7.352857,
FRA,LTINT,TOT,PC_PA,M,1995-10,7.481818,
FRA,LTINT,TOT,PC_PA,M,1995-11,7.025714,
FRA,LTINT,TOT,PC_PA,M,1995-12,6.7495,
FRA,LTINT,TOT,PC_PA,M,1996-01,6.444091,
FRA,LTINT,TOT,PC_PA,M,1996-02,6.592857,
FRA,LTINT,TOT,PC_PA,M,1996-03,6.644762,
FRA,LTINT,TOT,PC_PA,M,1996-04,6.498571,
FRA,LTINT,TOT,PC_PA,M,1996-05,6.459474,
FRA,LTINT,TOT,PC_PA,M,1996-06,6.547,
FRA,LTINT,TOT,PC_PA,M,1996-07,6.443478,
FRA,LTINT,TOT,PC_PA,M,1996-08,6.343,
FRA,LTINT,TOT,PC_PA,M,1996-09,6.231429,
FRA,LTINT,TOT,PC_PA,M,1996-10,5.969565,
FRA,LTINT,TOT,PC_PA,M,1996-11,5.828948,
FRA,LTINT,TOT,PC_PA,M,1996-12,5.742381,
FRA,LTINT,TOT,PC_PA,M,1997-01,5.675909,
FRA,LTINT,TOT,PC_PA,M,1997-02,5.4605,
FRA,LTINT,TOT,PC_PA,M,1997-03,5.654737,
FRA,LTINT,TOT,PC_PA,M,1997-04,5.803637,
FRA,LTINT,TOT,PC_PA,M,1997-05,5.693684,
FRA,LTINT,TOT,PC_PA,M,1997-06,5.650952,
FRA,LTINT,TOT,PC_PA,M,1997-07,5.470909,
FRA,LTINT,TOT,PC_PA,M,1997-08,5.583,
FRA,LTINT,TOT,PC_PA,M,1997-09,5.520454,
FRA,LTINT,TOT,PC_PA,M,1997-10,5.590435,
FRA,LTINT,TOT,PC_PA,M,1997-11,5.565,
FRA,LTINT,TOT,PC_PA,M,1997-12,5.320909,
FRA,LTINT,TOT,PC_PA,M,1998-01,5.111429,
FRA,LTINT,TOT,PC_PA,M,1998-02,5.031,
FRA,LTINT,TOT,PC_PA,M,1998-03,4.953182,
FRA,LTINT,TOT,PC_PA,M,1998-04,4.957619,
FRA,LTINT,TOT,PC_PA,M,1998-05,5.01,
FRA,LTINT,TOT,PC_PA,M,1998-06,4.860476,
FRA,LTINT,TOT,PC_PA,M,1998-07,4.779047,
FRA,LTINT,TOT,PC_PA,M,1998-08,4.522857,
FRA,LTINT,TOT,PC_PA,M,1998-09,4.199545,
FRA,LTINT,TOT,PC_PA,M,1998-10,4.170455,
FRA,LTINT,TOT,PC_PA,M,1998-11,4.179524,
FRA,LTINT,TOT,PC_PA,M,1998-12,3.907391,
FRA,LTINT,TOT,PC_PA,M,1999-01,3.77,
FRA,LTINT,TOT,PC_PA,M,1999-02,3.929,
FRA,LTINT,TOT,PC_PA,M,1999-03,4.133478,
FRA,LTINT,TOT,PC_PA,M,1999-04,3.976191,
FRA,LTINT,TOT,PC_PA,M,1999-05,4.16,
FRA,LTINT,TOT,PC_PA,M,1999-06,4.474545,
FRA,LTINT,TOT,PC_PA,M,1999-07,4.813182,
FRA,LTINT,TOT,PC_PA,M,1999-08,5.010455,
FRA,LTINT,TOT,PC_PA,M,1999-09,5.19,
FRA,LTINT,TOT,PC_PA,M,1999-10,5.433333,
FRA,LTINT,TOT,PC_PA,M,1999-11,5.145714,
FRA,LTINT,TOT,PC_PA,M,1999-12,5.269546,
FRA,LTINT,TOT,PC_PA,M,2000-01,5.662381,
FRA,LTINT,TOT,PC_PA,M,2000-02,5.615714,
FRA,LTINT,TOT,PC_PA,M,2000-03,5.434783,
FRA,LTINT,TOT,PC_PA,M,2000-04,5.332778,
FRA,LTINT,TOT,PC_PA,M,2000-05,5.503182,
FRA,LTINT,TOT,PC_PA,M,2000-06,5.323182,
FRA,LTINT,TOT,PC_PA,M,2000-07,5.399048,
FRA,LTINT,TOT,PC_PA,M,2000-08,5.360435,
FRA,LTINT,TOT,PC_PA,M,2000-09,5.419048,
FRA,LTINT,TOT,PC_PA,M,2000-10,5.355,
FRA,LTINT,TOT,PC_PA,M,2000-11,5.285455,
FRA,LTINT,TOT,PC_PA,M,2000-12,5.042632,
FRA,LTINT,TOT,PC_PA,M,2001-01,4.940454,
FRA,LTINT,TOT,PC_PA,M,2001-02,4.931,
FRA,LTINT,TOT,PC_PA,M,2001-03,4.837727,
FRA,LTINT,TOT,PC_PA,M,2001-04,5.000526,
FRA,LTINT,TOT,PC_PA,M,2001-05,5.205909,
FRA,LTINT,TOT,PC_PA,M,2001-06,5.150476,
FRA,LTINT,TOT,PC_PA,M,2001-07,5.152273,
FRA,LTINT,TOT,PC_PA,M,2001-08,4.953043,
FRA,LTINT,TOT,PC_PA,M,2001-09,4.9415,
FRA,LTINT,TOT,PC_PA,M,2001-10,4.719565,
FRA,LTINT,TOT,PC_PA,M,2001-11,4.574545,
FRA,LTINT,TOT,PC_PA,M,2001-12,4.8665,
FRA,LTINT,TOT,PC_PA,M,2002-01,4.926818,
FRA,LTINT,TOT,PC_PA,M,2002-02,4.994,
FRA,LTINT,TOT,PC_PA,M,2002-03,5.243,
FRA,LTINT,TOT,PC_PA,M,2002-04,5.242381,
FRA,LTINT,TOT,PC_PA,M,2002-05,5.255238,
FRA,LTINT,TOT,PC_PA,M,2002-06,5.1125,
FRA,LTINT,TOT,PC_PA,M,2002-07,4.955217,
FRA,LTINT,TOT,PC_PA,M,2002-08,4.673182,
FRA,LTINT,TOT,PC_PA,M,2002-09,4.462381,
FRA,LTINT,TOT,PC_PA,M,2002-10,4.552608,
FRA,LTINT,TOT,PC_PA,M,2002-11,4.534,
FRA,LTINT,TOT,PC_PA,M,2002-12,4.383333,
FRA,LTINT,TOT,PC_PA,M,2003-01,4.224091,
FRA,LTINT,TOT,PC_PA,M,2003-02,4.012,
FRA,LTINT,TOT,PC_PA,M,2003-03,4.098095,
FRA,LTINT,TOT,PC_PA,M,2003-04,4.220953,
FRA,LTINT,TOT,PC_PA,M,2003-05,3.89381,
FRA,LTINT,TOT,PC_PA,M,2003-06,3.693333,
FRA,LTINT,TOT,PC_PA,M,2003-07,4.008261,
FRA,LTINT,TOT,PC_PA,M,2003-08,4.162857,
FRA,LTINT,TOT,PC_PA,M,2003-09,4.23,
FRA,LTINT,TOT,PC_PA,M,2003-10,4.283043,
FRA,LTINT,TOT,PC_PA,M,2003-11,4.4085,
FRA,LTINT,TOT,PC_PA,M,2003-12,4.335714,
FRA,LTINT,TOT,PC_PA,M,2004-01,4.198095,
FRA,LTINT,TOT,PC_PA,M,2004-02,4.1435,
FRA,LTINT,TOT,PC_PA,M,2004-03,3.976087,
FRA,LTINT,TOT,PC_PA,M,2004-04,4.182381,
FRA,LTINT,TOT,PC_PA,M,2004-05,4.344285,
FRA,LTINT,TOT,PC_PA,M,2004-06,4.393091,
FRA,LTINT,TOT,PC_PA,M,2004-07,4.272318,
FRA,LTINT,TOT,PC_PA,M,2004-08,4.112227,
FRA,LTINT,TOT,PC_PA,M,2004-09,4.092182,
FRA,LTINT,TOT,PC_PA,M,2004-10,3.975857,
FRA,LTINT,TOT,PC_PA,M,2004-11,3.857227,
FRA,LTINT,TOT,PC_PA,M,2004-12,3.642739,
FRA,LTINT,TOT,PC_PA,M,2005-01,3.575381,
FRA,LTINT,TOT,PC_PA,M,2005-02,3.599,
FRA,LTINT,TOT,PC_PA,M,2005-03,3.751381,
FRA,LTINT,TOT,PC_PA,M,2005-04,3.542762,
FRA,LTINT,TOT,PC_PA,M,2005-05,3.376773,
FRA,LTINT,TOT,PC_PA,M,2005-06,3.201682,
FRA,LTINT,TOT,PC_PA,M,2005-07,3.27,
FRA,LTINT,TOT,PC_PA,M,2005-08,3.298478,
FRA,LTINT,TOT,PC_PA,M,2005-09,3.132046,
FRA,LTINT,TOT,PC_PA,M,2005-10,3.289999,
FRA,LTINT,TOT,PC_PA,M,2005-11,3.497204,
FRA,LTINT,TOT,PC_PA,M,2005-12,3.378476,
FRA,LTINT,TOT,PC_PA,M,2006-01,3.344091,
FRA,LTINT,TOT,PC_PA,M,2006-02,3.50805,
FRA,LTINT,TOT,PC_PA,M,2006-03,3.685391,
FRA,LTINT,TOT,PC_PA,M,2006-04,3.9535,
FRA,LTINT,TOT,PC_PA,M,2006-05,4.001364,
FRA,LTINT,TOT,PC_PA,M,2006-06,4.006168,
FRA,LTINT,TOT,PC_PA,M,2006-07,4.025238,
FRA,LTINT,TOT,PC_PA,M,2006-08,3.897478,
FRA,LTINT,TOT,PC_PA,M,2006-09,3.769381,
FRA,LTINT,TOT,PC_PA,M,2006-10,3.807455,
FRA,LTINT,TOT,PC_PA,M,2006-11,3.740991,
FRA,LTINT,TOT,PC_PA,M,2006-12,3.809684,
FRA,LTINT,TOT,PC_PA,M,2007-01,4.069409,
FRA,LTINT,TOT,PC_PA,M,2007-02,4.09597,
FRA,LTINT,TOT,PC_PA,M,2007-03,3.996773,
FRA,LTINT,TOT,PC_PA,M,2007-04,4.207944,
FRA,LTINT,TOT,PC_PA,M,2007-05,4.336848,
FRA,LTINT,TOT,PC_PA,M,2007-06,4.618952,
FRA,LTINT,TOT,PC_PA,M,2007-07,4.582909,
FRA,LTINT,TOT,PC_PA,M,2007-08,4.388881,
FRA,LTINT,TOT,PC_PA,M,2007-09,4.356661,
FRA,LTINT,TOT,PC_PA,M,2007-10,4.402217,
FRA,LTINT,TOT,PC_PA,M,2007-11,4.227727,
FRA,LTINT,TOT,PC_PA,M,2007-12,4.354105,
FRA,LTINT,TOT,PC_PA,M,2008-01,4.149954,
FRA,LTINT,TOT,PC_PA,M,2008-02,4.07919,
FRA,LTINT,TOT,PC_PA,M,2008-03,4.0194,
FRA,LTINT,TOT,PC_PA,M,2008-04,4.269909,
FRA,LTINT,TOT,PC_PA,M,2008-05,4.405857,
FRA,LTINT,TOT,PC_PA,M,2008-06,4.733714,
FRA,LTINT,TOT,PC_PA,M,2008-07,4.690289,
FRA,LTINT,TOT,PC_PA,M,2008-08,4.40181,
FRA,LTINT,TOT,PC_PA,M,2008-09,4.361864,
FRA,LTINT,TOT,PC_PA,M,2008-10,4.183565,
FRA,LTINT,TOT,PC_PA,M,2008-11,3.9767,
FRA,LTINT,TOT,PC_PA,M,2008-12,3.5395,
FRA,LTINT,TOT,PC_PA,M,2009-01,3.601611,
FRA,LTINT,TOT,PC_PA,M,2009-02,3.678137,
FRA,LTINT,TOT,PC_PA,M,2009-03,3.647409,
FRA,LTINT,TOT,PC_PA,M,2009-04,3.659143,
FRA,LTINT,TOT,PC_PA,M,2009-05,3.804453,
FRA,LTINT,TOT,PC_PA,M,2009-06,3.899662,
FRA,LTINT,TOT,PC_PA,M,2009-07,3.732863,
FRA,LTINT,TOT,PC_PA,M,2009-08,3.587429,
FRA,LTINT,TOT,PC_PA,M,2009-09,3.586869,
FRA,LTINT,TOT,PC_PA,M,2009-10,3.557895,
FRA,LTINT,TOT,PC_PA,M,2009-11,3.555156,
FRA,LTINT,TOT,PC_PA,M,2009-12,3.475064,
FRA,LTINT,TOT,PC_PA,M,2010-01,3.5157,
FRA,LTINT,TOT,PC_PA,M,2010-02,3.49805,
FRA,LTINT,TOT,PC_PA,M,2010-03,3.437391,
FRA,LTINT,TOT,PC_PA,M,2010-04,3.401619,
FRA,LTINT,TOT,PC_PA,M,2010-05,3.075667,
FRA,LTINT,TOT,PC_PA,M,2010-06,3.073213,
FRA,LTINT,TOT,PC_PA,M,2010-07,2.988031,
FRA,LTINT,TOT,PC_PA,M,2010-08,2.678455,
FRA,LTINT,TOT,PC_PA,M,2010-09,2.678318,
FRA,LTINT,TOT,PC_PA,M,2010-10,2.718658,
FRA,LTINT,TOT,PC_PA,M,2010-11,2.997419,
FRA,LTINT,TOT,PC_PA,M,2010-12,3.341565,
FRA,LTINT,TOT,PC_PA,M,2011-01,3.442857,
FRA,LTINT,TOT,PC_PA,M,2011-02,3.60325,
FRA,LTINT,TOT,PC_PA,M,2011-03,3.609609,
FRA,LTINT,TOT,PC_PA,M,2011-04,3.689995,
FRA,LTINT,TOT,PC_PA,M,2011-05,3.489244,
FRA,LTINT,TOT,PC_PA,M,2011-06,3.43055,
FRA,LTINT,TOT,PC_PA,M,2011-07,3.399364,
FRA,LTINT,TOT,PC_PA,M,2011-08,2.98446,
FRA,LTINT,TOT,PC_PA,M,2011-09,2.644395,
FRA,LTINT,TOT,PC_PA,M,2011-10,2.992524,
FRA,LTINT,TOT,PC_PA,M,2011-11,3.407547,
FRA,LTINT,TOT,PC_PA,M,2011-12,3.158901,
FRA,LTINT,TOT,PC_PA,M,2012-01,3.179682,
FRA,LTINT,TOT,PC_PA,M,2012-02,3.015762,
FRA,LTINT,TOT,PC_PA,M,2012-03,2.954182,
FRA,LTINT,TOT,PC_PA,M,2012-04,2.9935,
FRA,LTINT,TOT,PC_PA,M,2012-05,2.751821,
FRA,LTINT,TOT,PC_PA,M,2012-06,2.569429,
FRA,LTINT,TOT,PC_PA,M,2012-07,2.275193,
FRA,LTINT,TOT,PC_PA,M,2012-08,2.119435,
FRA,LTINT,TOT,PC_PA,M,2012-09,2.237201,
FRA,LTINT,TOT,PC_PA,M,2012-10,2.185698,
FRA,LTINT,TOT,PC_PA,M,2012-11,2.139682,
FRA,LTINT,TOT,PC_PA,M,2012-12,2.010344,
FRA,LTINT,TOT,PC_PA,M,2013-01,2.165192,
FRA,LTINT,TOT,PC_PA,M,2013-02,2.244584,
FRA,LTINT,TOT,PC_PA,M,2013-03,2.070982,
FRA,LTINT,TOT,PC_PA,M,2013-04,1.80282,
FRA,LTINT,TOT,PC_PA,M,2013-05,1.872818,
FRA,LTINT,TOT,PC_PA,M,2013-06,2.210652,
FRA,LTINT,TOT,PC_PA,M,2013-07,2.246759,
FRA,LTINT,TOT,PC_PA,M,2013-08,2.362364,
FRA,LTINT,TOT,PC_PA,M,2013-09,2.48581,
FRA,LTINT,TOT,PC_PA,M,2013-10,2.394348,
FRA,LTINT,TOT,PC_PA,M,2013-11,2.265,
FRA,LTINT,TOT,PC_PA,M,2013-12,2.33075,
FRA,LTINT,TOT,PC_PA,M,2014-01,2.384136,
FRA,LTINT,TOT,PC_PA,M,2014-02,2.25275,
FRA,LTINT,TOT,PC_PA,M,2014-03,2.151857,
FRA,LTINT,TOT,PC_PA,M,2014-04,2.025714,
FRA,LTINT,TOT,PC_PA,M,2014-05,1.8384,
FRA,LTINT,TOT,PC_PA,M,2014-06,1.711857,
FRA,LTINT,TOT,PC_PA,M,2014-07,1.559,
FRA,LTINT,TOT,PC_PA,M,2014-08,1.406381,
FRA,LTINT,TOT,PC_PA,M,2014-09,1.350818,
FRA,LTINT,TOT,PC_PA,M,2014-10,1.259783,
FRA,LTINT,TOT,PC_PA,M,2014-11,1.1358,
FRA,LTINT,TOT,PC_PA,M,2014-12,0.9207727,
FRA,LTINT,TOT,PC_PA,M,2015-01,0.6740952,
FRA,LTINT,TOT,PC_PA,M,2015-02,0.59685,
FRA,LTINT,TOT,PC_PA,M,2015-03,0.5092857,
FRA,LTINT,TOT,PC_PA,M,2015-04,0.435,
FRA,LTINT,TOT,PC_PA,M,2015-05,0.88885,
FRA,LTINT,TOT,PC_PA,M,2015-06,1.195524,
FRA,LTINT,TOT,PC_PA,M,2015-07,1.113609,
FRA,LTINT,TOT,PC_PA,M,2015-08,1.005053,
FRA,LTINT,TOT,PC_PA,M,2015-09,1.004636,
FRA,LTINT,TOT,PC_PA,M,2015-10,0.8652273,
FRA,LTINT,TOT,PC_PA,M,2015-11,0.8831428,
FRA,LTINT,TOT,PC_PA,M,2015-12,0.9312,
